/usr/lib/jvm/java-8-oracle/bin/java -Dspark.master=local[2] -Didea.launcher.port=7533 -Didea.launcher.bin.path=/home/tblee/idea-IC/bin -Dfile.encoding=UTF-8 -classpath "/usr/lib/jvm/java-8-oracle/jre/lib/charsets.jar:/usr/lib/jvm/java-8-oracle/jre/lib/deploy.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/cldrdata.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/dnsns.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/jaccess.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/jfxrt.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/localedata.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/nashorn.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/sunec.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/sunjce_provider.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/sunpkcs11.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/zipfs.jar:/usr/lib/jvm/java-8-oracle/jre/lib/javaws.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jce.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jfr.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jfxswt.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jsse.jar:/usr/lib/jvm/java-8-oracle/jre/lib/management-agent.jar:/usr/lib/jvm/java-8-oracle/jre/lib/plugin.jar:/usr/lib/jvm/java-8-oracle/jre/lib/resources.jar:/usr/lib/jvm/java-8-oracle/jre/lib/rt.jar:/media/tblee/Data/Stanford courses/Spring 2016/CME323/Project/rnn_nlp/target/scala-2.11/classes:/home/tblee/.ivy2/cache/org.scala-lang/scala-library/jars/scala-library-2.11.8.jar:/home/tblee/spark-1.6.1/assembly/target/scala-2.11/spark-assembly-1.6.1-hadoop2.4.0.jar:/home/tblee/idea-IC/lib/idea_rt.jar" com.intellij.rt.execution.application.AppMain org.apache.spark.shallowNN.char_RNN_SGD
Using Spark's repl log4j profile: org/apache/spark/log4j-defaults-repl.properties
Training loss at epoch 2350: 1.8948692472996747
Training loss at epoch 2351: 1.853669743086784
Training loss at epoch 2352: 1.9063629831983964
Training loss at epoch 2353: 1.8548716813725457
Training loss at epoch 2354: 1.8898274636820946
Training loss at epoch 2355: 1.893951103883317
Training loss at epoch 2356: 1.8833930124751332
Training loss at epoch 2357: 1.872158436123669
Training loss at epoch 2358: 1.859029213107983
Training loss at epoch 2359: 1.8672096665917042
Training loss at epoch 2360: 1.8965604299064005
Training loss at epoch 2361: 1.864523872525264
Training loss at epoch 2362: 1.8571300076457473
Training loss at epoch 2363: 1.834947890977047
Training loss at epoch 2364: 1.915045835828674
Training loss at epoch 2365: 1.856837309559455
Training loss at epoch 2366: 1.8910180922170978
Training loss at epoch 2367: 1.9066258065987307
Training loss at epoch 2368: 1.8801643828218608
Training loss at epoch 2369: 1.8913207647044035
Training loss at epoch 2370: 1.9006610493120129
Training loss at epoch 2371: 1.87266390523138
Training loss at epoch 2372: 1.8509345831657895
Training loss at epoch 2373: 1.8772704562684386
Training loss at epoch 2374: 1.884741501819256
Training loss at epoch 2375: 1.8320934647744225
Training loss at epoch 2376: 1.8666114747513447
Training loss at epoch 2377: 1.9026549706728857
Training loss at epoch 2378: 1.8442067728759302
Training loss at epoch 2379: 1.9026903299908768
Training loss at epoch 2380: 1.8614489464352706
Training loss at epoch 2381: 1.8942837206963528
Training loss at epoch 2382: 1.8249911304644508
Training loss at epoch 2383: 1.844691256481779
Training loss at epoch 2384: 1.8963027884722692
Training loss at epoch 2385: 1.83771146001175
Training loss at epoch 2386: 1.8805872657594747
Training loss at epoch 2387: 1.9023321258393049
Training loss at epoch 2388: 1.8758336861967084
Training loss at epoch 2389: 1.8932640856106675
Training loss at epoch 2390: 1.8648408904910911
Training loss at epoch 2391: 1.877822009112462
Training loss at epoch 2392: 1.875936775380594
Training loss at epoch 2393: 1.859767884687517
Training loss at epoch 2394: 1.878714864606711
Training loss at epoch 2395: 1.8562304992517435
Training loss at epoch 2396: 1.8925578039054012
Training loss at epoch 2397: 1.875073542858595
Training loss at epoch 2398: 1.8856171283028147
Training loss at epoch 2399: 1.8801092725719948
Training loss at epoch 2400: 1.875605178251373
Training loss at epoch 2401: 1.8648749496864772
Training loss at epoch 2402: 1.890247862245375
Training loss at epoch 2403: 1.8506940133209748
Training loss at epoch 2404: 1.852269186248384
Training loss at epoch 2405: 1.8727470008459122
Training loss at epoch 2406: 1.8620155579939408
Training loss at epoch 2407: 1.844029244973419
Training loss at epoch 2408: 1.843943821869287
Training loss at epoch 2409: 1.8869632309131437
Training loss at epoch 2410: 1.859906312883619
Training loss at epoch 2411: 1.9506602530159585
Training loss at epoch 2412: 1.884739281038079
Training loss at epoch 2413: 1.8781393521340093
Training loss at epoch 2414: 1.8793561603656568
Training loss at epoch 2415: 1.8938429412291924
Training loss at epoch 2416: 1.8870044600123737
Training loss at epoch 2417: 1.856039788855533
Training loss at epoch 2418: 1.8602792828469399
Training loss at epoch 2419: 1.8699479469856661
Training loss at epoch 2420: 1.8893161743694837
Training loss at epoch 2421: 1.8583031439845654
Training loss at epoch 2422: 1.8987447775026967
Training loss at epoch 2423: 1.8743850556532056
Training loss at epoch 2424: 1.8840316364084466
Training loss at epoch 2425: 1.8548119457565397
Training loss at epoch 2426: 1.8554920885162813
Training loss at epoch 2427: 1.8542095480056164
Training loss at epoch 2428: 1.8900077435273515
Training loss at epoch 2429: 1.8649899791517701
Training loss at epoch 2430: 1.8642424694128081
Training loss at epoch 2431: 1.8842414792886173
Training loss at epoch 2432: 1.8599441968249755
Training loss at epoch 2433: 1.8309872706079282
Training loss at epoch 2434: 1.8487988702334364
Training loss at epoch 2435: 1.8933144514039175
Training loss at epoch 2436: 1.8525236533735963
Training loss at epoch 2437: 1.8938215937771086
Training loss at epoch 2438: 1.8605747443055234
Training loss at epoch 2439: 1.860864182422698
Training loss at epoch 2440: 1.853479313955347
Training loss at epoch 2441: 1.8778980623436832
Training loss at epoch 2442: 1.860835746661221
Training loss at epoch 2443: 1.8692182155434873
Training loss at epoch 2444: 1.8777322301989918
Training loss at epoch 2445: 1.8756475782339843
Training loss at epoch 2446: 1.8896536045788244
Training loss at epoch 2447: 1.900705670625262
Training loss at epoch 2448: 1.8694821271390363
Training loss at epoch 2449: 1.879831835885395
Training loss at epoch 2450: 1.872414941040448
Training loss at epoch 2451: 1.8759347645791529
Training loss at epoch 2452: 1.856439885793734
Training loss at epoch 2453: 1.898267513860882
Training loss at epoch 2454: 1.852115044065862
Training loss at epoch 2455: 1.8731166979975817
Training loss at epoch 2456: 1.8426994267794174

